stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
de:09178:3239,"Flughafen, MAC/Terminal 1",48.3532467225565,11.7861480575683,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3239
de:09178:3239:1:1,"Flughafen, MAC/Terminal 1",48.3532706010717,11.7859683945115,,de:09178:3239,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3239
de:09178:3239:1:3,"Flughafen, MAC/Terminal 1",48.3531870262195,11.785878562983,,de:09178:3239,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3239
de:09178:3767,Geiting,48.5443153577978,11.9058934849581,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3767
de:09178:3767:0:1,Geiting,48.5443569882621,11.9058395860411,,de:09178:3767,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3767
de:09178:3769,"Moosburg, Neustadtstraße",48.4759000301484,11.9353312768228,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3769
de:09178:3769:0:1,"Moosburg, Neustadtstraße",48.4758642986562,11.9353133105171,,de:09178:3769,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3769
de:09178:3771,"Reichersdorf, Abzw.",48.531432058055,11.9396611564929,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3771
de:09178:3771:0:1,"Reichersdorf, Abzw.",48.5313963656903,11.9396881059514,,de:09178:3771,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3771
de:09178:3773,"Reichersdorf, Ort",48.5314677503945,11.9417721974108,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3773
de:09178:3773:0:1,"Reichersdorf, Ort",48.5314499042279,11.9416733827296,,de:09178:3773,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3773
de:09178:3775,"Wittibsmühle, Abzw.",48.4851834100999,11.927282371876,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3775
de:09178:3775:0:1,"Wittibsmühle, Abzw.",48.4845879909233,11.9274800012385,,de:09178:3775,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3775
de:09178:3775:0:2,"Wittibsmühle, Abzw.",48.4857073731931,11.9271296582777,,de:09178:3775,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3775
de:09178:3777,Enghausen,48.5387900966234,11.9050490685909,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3777
de:09178:3777:0:1,Enghausen,48.5388019923437,11.9049951696739,,de:09178:3777,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3777
de:09178:3779,Dürnseiboldsdorf,48.5210445183187,11.9257282864342,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3779
de:09178:3779:0:1,Dürnseiboldsdorf,48.5210445183187,11.9257552358928,,de:09178:3779,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3779
de:09178:3781,Rehbach,48.5453858445716,11.9297257894491,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3781
de:09178:3781:0:1,Rehbach,48.5454215270741,11.9297168062963,,de:09178:3781,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3781
de:09178:3785,"Moosburg, Viehmarktplatz",48.4653283662268,11.939993533148,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3785
de:09178:3785:0:1,"Moosburg, Viehmarktplatz",48.4653879310659,11.9399216679253,,de:09178:3785,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3785
de:09178:3785:0:2,"Moosburg, Viehmarktplatz",48.4652628448229,11.9400564152179,,de:09178:3785,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3785
de:09178:3787,Priel (FS),48.5507676710878,11.9157839362377,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3787
de:09178:3787:0:1,Priel (FS),48.5507795639932,11.9157839362377,,de:09178:3787,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3787
de:09178:3849,"Moosburg, Realschule",48.4617900893749,11.9315314031705,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3849
de:09178:3849:0:1,"Moosburg, Realschule",48.46181391698,11.9315224200176,,de:09178:3849,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3849
de:09178:3850,"Moosburg, Turnhalle",48.4629576288688,11.9329776907781,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3850
de:09178:3850:0:1,"Moosburg, Turnhalle",48.4629457153361,11.9328788760968,,de:09178:3850,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3850
de:09178:3853,"Moosburg, Feuerwehrhaus",48.4698550947704,11.937487233505,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3853
