id,lat,lon
5507.EG.701D,48.265571,11.668055
5507.EG.701E,48.265574,11.668034
5507.EG.702,48.265524,11.668046
5507.EG.703,48.265475,11.668032
5507.EG.703M,48.265572,11.668034
5507.EG.703P,48.265632,11.668073
5507.EG.703Q,48.265572,11.668054
5507.EG.704,48.265419,11.668019
5507.EG.704M,48.265462,11.667889
5507.EG.704N,48.265419,11.667888
5507.EG.705,48.265367,11.668003
5507.EG.705M,48.26538,11.667885
5507.EG.706,48.265314,11.66799
5507.EG.706M,48.265353,11.667883
5507.EG.707,48.265262,11.667976
5507.EG.725,48.265269,11.667805
5507.EG.726,48.265301,11.667799
5507.EG.727,48.265333,11.667794
5507.EG.728,48.265365,11.66779
5507.EG.729,48.265398,11.667784
5507.EG.730,48.265429,11.667779
5507.EG.731,48.265463,11.667774
5507.EG.732,48.265498,11.667769
5507.EG.733,48.26553,11.667766
5507.EG.734,48.265564,11.667759
5507.EG.735,48.265596,11.667751
5507.EG.736,48.26563,11.667766
5507.EG.798C,48.265547,11.667927
5507.EG.799B,48.265607,11.66804
5507.EG.799D,48.26555,11.667859
5508.02.801,48.265856,11.66778
5508.EG.802,48.265761,11.667914
5508.EG.803,48.265784,11.667902
5508.EG.805,48.265829,11.667904
5508.EG.806,48.265854,11.667894
5508.EG.807,48.265879,11.667879
5508.EG.808,48.265906,11.667831
5508.EG.899A,48.265678,11.667768
5508.EG.899B,48.265773,11.667895
5510.01.010,48.265724753738795,11.670507197989965
5510.01.014N,48.26590928681719,11.670618117486695
5510.01.050,48.265752,11.67019
5510.02.001,48.265424,11.670841
5510.02.010,48.26574314880531,11.670595144914216
5510.02.050,48.265752,11.67019
5510.03.014,48.26602787559914,11.670729905747669
5510.EG.001,48.265424,11.670841
5510.EG.001M,48.265558,11.670974
5510.EG.002,48.265407,11.671126
5510.EG.003,48.265362,11.671112
5510.EG.003M,48.265368,11.67101
5510.EG.004,48.265331,11.671092
5510.EG.005,48.265309,11.671071
5510.EG.005M,48.265348,11.67099
5510.EG.006,48.265285,11.671032
5510.EG.006M,48.265334,11.670966
5510.EG.007,48.265266,11.670994
5510.EG.007M,48.265313,11.670935
5510.EG.008,48.26525,11.670959
5510.EG.009M,48.26533,11.670658
5510.EG.010,48.265714,11.670438
5510.EG.011,48.265759,11.67046
5510.EG.011A,48.2658,11.67047
5510.EG.011M,48.265819,11.670572
5510.EG.012,48.265845,11.670481
5510.EG.012M,48.265844,11.670578
5510.EG.012N,48.265873,11.670586
5510.EG.013,48.265919,11.670502
5510.EG.014,48.265943,11.67051
5510.EG.014M,48.2659,11.670578
5510.EG.014N,48.265918,11.670604
5510.EG.015,48.265968,11.670516
5510.EG.016,48.266002,11.670524
5510.EG.017,48.266037,11.670532
5510.EG.018,48.266076,11.670543
5510.EG.018M,48.266055,11.670634
5510.EG.018N,48.266073,11.670631
5510.EG.025,48.266203,11.670703
5510.EG.026A,48.266166,11.670754
5510.EG.026B,48.266116,11.670779
5510.EG.026C,48.266101,11.67073
5510.EG.026M,48.266139,11.670653
5510.EG.026N,48.266096,11.670647
5510.EG.027,48.266032,11.670779
5510.EG.028,48.265939,11.6708
5510.EG.028N,48.265914,11.670631
5510.EG.028O,48.265894,11.670647
5510.EG.029,48.265844,11.670803
5510.EG.029M,48.265862,11.670639
5510.EG.029N,48.265825,11.670631
5510.EG.050,48.265752,11.67019
5510.EG.050A,48.265705,11.670249
5510.EG.098C,48.265226,11.67087
5510.EG.098K,48.266005,11.670634
5510.EG.099A,48.265716360496356,11.670690955630619
5510.EG.099B,48.265644,11.670794
5510.EG.099D,48.265236,11.6708
5510.EG.099G,48.265479,11.671119
5510.EG.099L,48.265702,11.670795
5510.EG.099N,48.265951,11.67062
5510.EG.099Q,48.265763,11.670075
5515.EG.004,48.26606939057177,11.667424458837049
5530.EG.003,48.26635049573528,11.67106307417356
5532.01.101,48.266787,11.670086
5532.01.102,48.2668,11.669991
5532.01.103,48.266806,11.66994
5532.01.104,48.266812,11.66989
5532.01.105,48.266888,11.669914
5532.01.106,48.266882,11.669962
5532.01.107,48.266877,11.670011
5532.01.108,48.266866,11.670082
5532.01.110,48.266849,11.670142
5532.01.111,48.266852,11.670169
5532.01.112,48.26685,11.670233
5532.01.113,48.266803,11.670323
5532.01.171,48.266805,11.67024
5532.01.172,48.266828,11.670056
5532.01.191,48.266776,11.670183
5532.02.201,48.266787,11.670087
5532.02.202,48.2668,11.669991
5532.02.203,48.266806,11.669941
5532.02.204,48.266812,11.66989
5532.02.205,48.266888,11.669914
5532.02.206,48.266882,11.669963
5532.02.207,48.266877,11.670011
5532.02.208,48.266867,11.670082
5532.02.210,48.266849,11.670142
5532.02.211,48.266851,11.67017
5532.02.212,48.266849,11.670232
5532.02.213,48.2668,11.670323
5532.02.271,48.266805,11.67024
5532.02.272,48.266828,11.670056
5532.02.291,48.266775,11.670182
5532.03.301,48.266781,11.670137
5532.03.302,48.26682,11.670068
5532.03.303,48.266847,11.670142
5532.03.304,48.266843,11.670166
5532.03.305,48.266835,11.670228
5532.03.371,48.266804,11.670238
5532.03.391,48.266776,11.670182
5532.03.398,48.266846,11.669947
5532.EG.001,48.266827,11.6701
5532.EG.002,48.266849,11.669955
5532.EG.003,48.266803,11.670323
5532.EG.071,48.266822,11.670229
5532.EG.072,48.26686,11.670248
5532.EG.091,48.266777,11.670183
5532.Z1.001,48.266873,11.670109
5532.Z1.002,48.266858,11.670234
5532.Z1.003,48.266844,11.670335
5532.Z1.071,48.266811,11.670224
5532.Z1.091,48.266777,11.670183
5539.EG.001A,48.2661478033014,11.671248359123808
5539.EG.001B,48.26655297572324,11.67134595733266
5539.EG.002,48.26655297572324,11.67134595733266
5601.EG.009,48.26251636242009,11.668781337250067
5605.EG.030,48.26264435220662,11.668583259481295
5607.03.036,48.262811127368934,11.668202566290006
5608.EG.150,48.262263704348356,11.66808379149225
5612.02.020,48.26247358907668,11.66766045985213
5612.03.020,48.262462963337754,11.66763534885277
5701.01.033,48.26397724426496,11.67025097622124
5701.01.206,48.26421115020236,11.66916736377695
5701.01.211,48.26411717138859,11.669037991720842
5701.EG.026,48.26395492494109,11.670307302608705
5901.01.053,48.26556668446841,11.66287020391212
5901.02.021,48.26552214705555,11.662523966535588
5901.03.013,48.26555183077511,11.66286923794621
5901.03.049,48.2653207563846,11.662517084658276
5901.EG.049,48.26585487561658,11.662937893567005
7894.01.103,48.270417206817,11.6656635048449
7894.EG.302,48.27007631164855,11.665977917615502
8102.EG.127,48.24970373098864,11.634423875733518
8104.EG.016,48.25207390588142,11.604677347212998
8120.01.101,48.265464,11.672389
8120.EG.001,48.265537,11.672188
8120.EG.002,48.265515,11.672491
8120.EG.003,48.265453,11.672464
8120.EG.005,48.265416,11.672168
8120.EG.006,48.265369,11.67244
8120.EG.007,48.265184,11.672441
8120.EG.070,48.26528,11.672263
8123.05.004,48.26614671840221,11.672370548781345
9377.01.131,48.05478090793966,11.653072601925942
9377.EG.012,48.05453,11.65308
9377.EG.030,48.054680599210656,11.652801050263037
9377.EG.043,48.0548148150709,11.652837939932027
9379.01.117,48.05486074969525,11.65516873951259
9379.02.222,48.05486125556257,11.65521736938095
9387.EG.008,48.04898055673718,11.656928499352375
9387.EG.009,48.04882053036104,11.657187125164144
9387.EG.010,48.04857238301338,11.657252089750386
9387.EG.011,48.04840546036991,11.657364768562983
9387.EG.012,48.0481309335575,11.657561500664317
parabelrutsche,48.26254,11.66796
validierungsautomat-1,48.267097,11.675607
validierungsautomat-11,48.26845,11.669331
validierungsautomat-2,48.265594,11.670028
validierungsautomat-4,48.148714,11.568041
validierungsautomat-5,48.262303,11.66861
validierungsautomat-7,48.262297,11.668607
validierungsautomat-8,48.265594,11.670048
validierungsautomat-9,48.148914,11.568179
