lat,lon,r_alias,r_id,r_level,r_number,b_alias,b_area,b_id,b_name,default_map_scale,default_map_id,default_map_name,default_map_width,default_map_height,maps_json,metas_json
48.14897144693427,11.567811067092212,Magazin,-1138@0501,-1,-1138,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14913301328236,11.568265923417007,Flur,-1139@0501,-1,-1139,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14880582700057,11.56797211729307,Heizg./Brauchw.,-1140@0501,-1,-1140,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148828012616775,11.56789873097233,Install.schacht,-1140A@0501,-1,-1140A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14886341415129,11.568136991518585,Lager,-1143@0501,-1,-1143,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14881479259641,11.568106619647555,Lager,-1145@0501,-1,-1145,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14876052891831,11.568072724377387,Lager,-1147@0501,-1,-1147,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14882447707682,11.568053535002633,Flur,-1150@0501,-1,-1150,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14866386865893,11.568063906703234,Putzraum,-1151@0501,-1,-1151,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148669641029805,11.567923756427986,Lastenaufzug,-1152@0501,-1,-1152,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148739439946006,11.567570747100008,Flur,-1154@0501,-1,-1154,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14863250521934,11.568044316885782,Waschraum,-1155@0501,-1,-1155,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14872700910888,11.567606822883201,RLT,-1156@0501,-1,-1156,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14869888303565,11.567668343909416,Packen,-1158@0501,-1,-1158,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14859558312541,11.568021253534766,Registratur,-1159@0501,-1,-1159,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14867687370213,11.567747375415896,Büro,-1160@0501,-1,-1160,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14855683473564,11.567997050277583,Registratur,-1161@0501,-1,-1161,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14852364592084,11.567976319306982,Lager,-1163@0501,-1,-1163,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14869807397903,11.567777512872413,WC,-1164@0501,-1,-1164,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14871047610451,11.567760353939672,Sanitär,-1164A@0501,-1,-1164A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14871052232545,11.567781792865793,Lager,-1164B@0501,-1,-1164B,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14849319563916,11.567957298224691,Lager,-1165@0501,-1,-1165,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148660396709104,11.567809762860474,Wass.versorgung,-1166@0501,-1,-1166,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14845735168345,11.56793491001643,Lager,-1167@0501,-1,-1167,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14860801857862,11.567834285811085,Flur,-1168@0501,-1,-1168,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148423665029334,11.567913867883004,Lager,-1169@0501,-1,-1169,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14840050671731,11.56764786502098,Magazin,-1170@0501,-1,-1170,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14841694625687,11.567807569525106,Lager,-1170A@0501,-1,-1170A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14850153672986,11.56785953387857,Lager,-1170B@0501,-1,-1170B,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148390392791484,11.567893084454523,Stromversorgung,-1171@0501,-1,-1171,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148622617288886,11.567639931310374,Lager,-1172@0501,-1,-1172,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14862047963523,11.567685204061945,Flur,-1172A@0501,-1,-1172A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14835728736006,11.567872406189707,Stromversorgung,-1173@0501,-1,-1173,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14837806682682,11.567728084703582,Lager,-1181@0501,-1,-1181,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14829069758059,11.567673510681846,Lager,-1183@0501,-1,-1183,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148347545868326,11.567610706403645,Flur,-1184@0501,-1,-1184,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14831313740122,11.567593292451715,Lager,-1185@0501,-1,-1185,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14835446548829,11.567490497697056,Aufenthalt,-1190@0501,-1,-1190,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.1483935456288,11.567568216140568,Putzraum,-1190A@0501,-1,-1190A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148405247925794,11.567526732655688,Aufenthalt,-1190B@0501,-1,-1190B,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14835589587305,11.567410119467517,Windfang,-1192@0501,-1,-1192,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14840601062248,11.567423652904603,Flur,-1193@0501,-1,-1193,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14838290234444,11.567400334322826,Flur,-1194@0501,-1,-1194,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.1484186971893,11.56747935031573,Teilküche,-1195@0501,-1,-1195,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.1483684692979,11.567368305664223,WC H,-1196@0501,-1,-1196,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.148394696424894,11.56735643247373,Sanitär,-1197@0501,-1,-1197,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14843957739473,11.567410973591484,Putzraum,-1198@0501,-1,-1198,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14837346107973,11.567353946048824,WC D,-1199@0501,-1,-1199,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14837769167567,11.567338819683902,Duschen,-1199A@0501,-1,-1199A,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14939729624278,11.568156014101438,Flur,0101@0501,0,0101,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14939861029886,11.568020650574853,Büro,0102@0501,0,0102,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14946345206254,11.568062027263068,Büro,0103@0501,0,0103,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.149382447656976,11.568078429082705,Büro,0104@0501,0,0104,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14944451491744,11.568129724903855,Büro,0105@0501,0,0105,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.1494255083037,11.568197670466793,Büro,0107@0501,0,0107,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.149360701770185,11.56815616900631,Büro,0108@0501,0,0108,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14940854891491,11.568248542312244,Archiv,0109@0501,0,0109,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14932311422609,11.568351169318138,Treppenhaus,0110@0501,0,0110,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
48.14938800357789,11.568266586932722,WC-D,0111@0501,0,0111,"",München - Stammgelände Zentral,0501,Institutsbau,4000,rf12,Stammgelände Basiskarte,501,484,"[[""4000"", ""rf12"", ""Stammgel\u00e4nde Basiskarte"", 501, 484], [""5000"", ""rf10"", ""Lageplan TUM"", 657, 951], [""200000"", ""rf54"", ""M\u00fcnchen"", 640, 603], [""400000"", ""rf156"", ""M\u00fcnchen und Umgebung"", 420, 515]]",[]
